project_name,country_name,site_name,latitude,longitude,reef_exposure,reef_type,reef_zone,sample_date_year,sample_date_month,sample_date_day,tide_name,visibility_name,current_name,depth_avg,management_name,management_name_secondary,management_est_year,management_size,management_parties,management_compliance,management_rules,sample_unit_count,biomass_kgha_avg,biomass_kgha_by_trophic_group_avg,biomass_kgha_by_fish_family_avg,site_notes,management_notes,aca_benthic,aca_geomorphic,beyer_score,beyer_scorecn,beyer_scorecy,beyer_scorepfc,beyer_scoreth,beyer_scoretr,andrello_grav_nc,andrello_sediment,andrello_nutrient,andrello_pop_count,andrello_num_ports,andrello_reef_value,andrello_cumul_score,id,site_id,project_id,project_notes,contact_link,tags,country_id,management_id,sample_event_id,data_policy_beltfish
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN2,-5.18717,122.73701,exposed,fringing,channel,2021,3,30,low,5-10m - fair,low,6,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,70.6,"{'omnivore': 6.3, 'piscivore': 11.79, 'planktivore': 18.67, 'invertivore-mobile': 16.01, 'herbivore-detritivore': 17.83}","{'Labridae': 3.16, 'Scaridae': 12.41, 'Siganidae': 5.17, 'Lutjanidae': 15.47, 'Serranidae': 9.17, 'Acanthuridae': 6.54, 'Caesioinidae': 18.67}",,,Coral/Algae,Sheltered Reef Slope,0.05014,0.36565,0.76178,0.17393,0.00542,-0.28,1.654174459,150.1085663,2.76400733,5331.664095,0,0,0.523450003,6551e75e-cc74-44e5-ab44-6df7172150ec,0099b227-8927-474b-b741-451cc35e5678,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,6551e75e-cc74-44e5-ab44-6df7172150ec,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN3,-5.20359,122.72163,exposed,fringing,channel,2021,3,30,high,5-10m - fair,low,6,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,90.16,"{'omnivore': 7.56, 'piscivore': 16.29, 'planktivore': 15.27, 'herbivore-macroalgae': 8.87, 'herbivore-detritivore': 42.17}","{'Scaridae': 39.79, 'Lutjanidae': 15.27, 'Serranidae': 16.29, 'Acanthuridae': 18.81}",,,Rock,Reef Crest,0.05864,0.36565,0.76178,0.17198,0.08667,-0.14463,1.559311792,196.6465912,3.540221214,8164.096178,0,0,0.532795007,a93fbc8d-0b5c-4e06-a251-0025b55c7cfd,a24d91f5-522f-43ec-bfff-3a319cd17e53,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,a93fbc8d-0b5c-4e06-a251-0025b55c7cfd,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN4,-5.25015,122.70133,exposed,fringing,channel,2021,3,29,high,5-10m - fair,low,5,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,21.45,{'herbivore-detritivore': 21.45},"{'Scaridae': 16.47, 'Siganidae': 4.98}",,,,,0.062785978,0.365650006,0.761780012,0.170245098,0.122284481,-0.053365117,1.34365628,21.69115785,0.390505102,13249.0564,0,0,0.289565905,23332e8a-d87a-4500-9db6-cd6c92c6fff2,a853ecf3-2d62-4d01-8eb2-0633f93ec4b3,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,23332e8a-d87a-4500-9db6-cd6c92c6fff2,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN6,-5.28555,122.68118,exposed,fringing,channel,2021,3,29,high,5-10m - fair,low,5,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,18.24,"{'piscivore': 3.54, 'herbivore-detritivore': 14.7}","{'Scaridae': 10.59, 'Siganidae': 4.11, 'Serranidae': 3.54}",,,,,0.05869,0.365649998,0.761779996,0.170549999,0.096659999,-0.186739999,1.512134329,336.3388348,6.636323415,11489.59322,0,0,0.543975838,f3bf45c8-ed6e-4896-ad50-185959a08232,2104fcce-5655-4e86-9be3-b19077969750,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,f3bf45c8-ed6e-4896-ad50-185959a08232,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN7,-5.23989,122.73993,exposed,fringing,channel,2021,3,30,low,1-5m - poor,low,3,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,12,{'herbivore-detritivore': 12.0},"{'Scaridae': 2.94, 'Siganidae': 9.05}",,,Coral/Algae,Sheltered Reef Slope,0.05864,0.36565,0.76178,0.17198,0.08667,-0.14463,1.559311792,196.6465912,3.540221214,8164.096178,0,0,0.532795007,4fd1884b-9a1d-45bd-83a4-5520195a8b3c,6ca2e48c-944b-4f41-b898-b00bf3f75f70,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,4fd1884b-9a1d-45bd-83a4-5520195a8b3c,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KAPUN8,-5.16226,122.74267,exposed,fringing,channel,2021,3,30,high,5-10m - fair,low,7,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,114.49,"{'omnivore': 10.26, 'piscivore': 7.83, 'planktivore': 1.76, 'invertivore-mobile': 11.04, 'herbivore-macroalgae': 23.05, 'herbivore-detritivore': 60.55}","{'Scaridae': 53.17, 'Siganidae': 11.77, 'Lutjanidae': 11.04, 'Serranidae': 7.83, 'Acanthuridae': 30.68}",,,Rock,Sheltered Reef Slope,0.05014,0.36565,0.76178,0.17393,0.00542,-0.28,1.654174459,150.1085663,2.76400733,5331.664095,0,0,0.523450003,bf0eeb0c-1569-4702-ab06-375c45c71326,a3731bb7-0c15-4669-a734-9996241eef32,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,bf0eeb0c-1569-4702-ab06-375c45c71326,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS1,-4.81342,123.12096,exposed,fringing,fore reef,2021,4,11,low,5-10m - fair,low,5.67,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,91.55,"{'invertivore-mobile': 24.01, 'herbivore-macroalgae': 3.41, 'herbivore-detritivore': 64.13}","{'Labridae': 4.6, 'Siganidae': 0.64, 'Lethrinidae': 19.41, 'Acanthuridae': 66.9}",,,Coral/Algae,Sheltered Reef Slope,0.0421,-0.39337,0.76178,0.17793,0.20326,-0.11924,1.38400603,70.18055725,1.20958364,3079.265915,0,0,0.495473298,a7ed7f1b-b5e4-4fc4-9a0d-656e58d37233,7fefc352-68ed-4655-8b8b-3df204aa523c,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,a7ed7f1b-b5e4-4fc4-9a0d-656e58d37233,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS2,-4.84111,123.12006,exposed,fringing,fore reef,2021,4,11,low,">10m - excellent, 5-10m - fair","low, moderate",5,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,307.49,"{'omnivore': 2.15, 'piscivore': 57.23, 'planktivore': 139.78, 'invertivore-mobile': 44.34, 'herbivore-detritivore': 64.0}","{'Scaridae': 11.33, 'Siganidae': 16.69, 'Balistidae': 59.54, 'Carangidae': 4.18, 'Lutjanidae': 62.57, 'Lethrinidae': 34.82, 'Acanthuridae': 38.12, 'Caesioinidae': 80.24}",,,Coral/Algae,Sheltered Reef Slope,0.0421,-0.39337,0.76178,0.17793,0.20326,-0.11924,1.38400603,70.18055725,1.20958364,3079.265915,0,0,0.495473298,c1b9f507-89b0-4301-96f5-e65c671ac129,b70d8a2d-be9e-4d52-9a05-6dd3b156b22b,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,c1b9f507-89b0-4301-96f5-e65c671ac129,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS3,-4.78552,123.15209,exposed,fringing,fore reef,2021,4,11,slack,5-10m - fair,low,6,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,106.56,"{'omnivore': 25.03, 'piscivore': 6.72, 'planktivore': 24.16, 'invertivore-mobile': 4.85, 'herbivore-detritivore': 45.8}","{'Siganidae': 3.64, 'Balistidae': 20.14, 'Lutjanidae': 4.85, 'Serranidae': 6.72, 'Acanthuridae': 71.21}",,,Rock,Sheltered Reef Slope,0.0385,-0.39337,0.76178,0.17799,0.15625,-0.10603,1.557745525,73.32762909,1.174486041,2795.873245,0,0,0.4969533,a92ca593-137e-48c9-b9d9-4c5ad2b04987,d688b573-713b-4b50-bb86-993d42857f66,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,a92ca593-137e-48c9-b9d9-4c5ad2b04987,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS6,-4.83437,123.1691,exposed,fringing,fore reef,2021,4,11,low,>10m - excellent,moderate,6,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,211.47,"{'omnivore': 2.29, 'piscivore': 22.03, 'planktivore': 11.2, 'invertivore-mobile': 45.91, 'herbivore-detritivore': 130.04}","{'Scaridae': 41.32, 'Siganidae': 42.49, 'Carangidae': 14.05, 'Lutjanidae': 45.91, 'Serranidae': 7.98, 'Acanthuridae': 48.51, 'Caesioinidae': 11.2}",,,Rock,Sheltered Reef Slope,0.03662,-0.39337,0.76178,0.17672,0.13887,-0.13037,1.455809101,58.58918762,1.411274195,1869.17701,0,0,0.485901031,d046228a-9e8d-4bab-83b5-c8ed07635d48,5c3d2b9e-9ac3-45a6-a098-8319781f1434,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,d046228a-9e8d-4bab-83b5-c8ed07635d48,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS7,-4.8075,123.167,exposed,barrier,fore reef,2021,4,11,low,5-10m - fair,moderate,7,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,133.9,"{'piscivore': 7.93, 'planktivore': 32.39, 'invertivore-mobile': 8.73, 'herbivore-detritivore': 84.84}","{'Scaridae': 38.06, 'Balistidae': 37.09, 'Lutjanidae': 10.07, 'Serranidae': 1.9, 'Acanthuridae': 46.78}",,,Rock,Inner Reef Flat,0.03662,-0.39337,0.76178,0.17672,0.13887,-0.13037,1.455809101,58.58918762,1.411274195,1869.17701,0,0,0.485901031,c2789e23-eda1-4b8b-9b11-758a80de9090,0845908b-c005-48c5-8812-bde8471c495a,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,c2789e23-eda1-4b8b-9b11-758a80de9090,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,KULIS8,-4.79436,123.14523,exposed,barrier,fore reef,2021,4,11,slack,5-10m - fair,low,5,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,179.07,"{'piscivore': 9.54, 'planktivore': 72.51, 'invertivore-mobile': 10.0, 'herbivore-detritivore': 87.02}","{'Scaridae': 33.7, 'Balistidae': 39.61, 'Lutjanidae': 10.0, 'Serranidae': 9.54, 'Acanthuridae': 86.22}",,,Rock,Sheltered Reef Slope,0.04193,-0.39337,0.76178,0.17927,0.19512,-0.09488,1.452980657,95.87921143,1.130818367,5740.691818,0,0,0.51096094,fc28e6a2-2f2a-4c96-9315-3feee1b7739c,3c8188a1-0ec4-4480-83ee-4560c7c49756,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,fc28e6a2-2f2a-4c96-9315-3feee1b7739c,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN1,-4.77327,122.26115,exposed,fringing,fore reef,2021,4,3,,,,6.1,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,29.01,"{'piscivore': 10.17, 'invertivore-mobile': 17.12, 'herbivore-detritivore': 1.72}","{'Mullidae': 3.66, 'Siganidae': 1.72, 'Balistidae': 2.16, 'Lutjanidae': 10.55, 'Serranidae': 0.37, 'Nemipteridae': 10.55}",,,Coral/Algae,Outer Reef Flat,0.01834,1.15685,0.76178,0.202,-0.62366,-1.003,2.005904097,24.66669464,5.009925842,612.2085571,0,0,0.469682241,e5f2f7dc-512f-4903-927b-d0b274515845,0a0b5836-5b52-453c-ae2a-79d89769d4fb,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,e5f2f7dc-512f-4903-927b-d0b274515845,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN3,-4.81858,122.291,exposed,fringing,fore reef,2021,4,3,,,,5,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,36.06,"{'omnivore': 10.28, 'piscivore': 1.75, 'invertivore-mobile': 16.05, 'herbivore-detritivore': 7.97}","{'Mullidae': 6.51, 'Scaridae': 7.1, 'Siganidae': 0.86, 'Lutjanidae': 1.75, 'Acanthuridae': 10.28, 'Nemipteridae': 9.55}",,,,,0.02139,1.15685,0.76178,0.19943,-0.58396,-1.00015,1.952741788,19.97156906,5.293581486,812.1453705,0,0,0.471597699,70d03aa0-2688-4029-af94-8c1abb5c9f78,713c4f8f-6601-40ba-962c-f7fc5ecf0805,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,70d03aa0-2688-4029-af94-8c1abb5c9f78,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN4,-4.8431,122.21632,exposed,fringing,fore reef,2021,4,3,rising,1-5m - poor,moderate,6,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,22.64,"{'piscivore': 4.21, 'planktivore': 9.47, 'invertivore-mobile': 7.46, 'herbivore-detritivore': 1.51}","{'Labridae': 14.96, 'Balistidae': 0.75, 'Lutjanidae': 1.27, 'Serranidae': 2.62, 'Acanthuridae': 1.51, 'Chaetodontidae': 1.54}",,,Rock,Reef Crest,0.02809,1.15685,0.76178,0.20085,-0.54188,-0.79289,2.096468453,29.39717102,3.41794014,107.6665268,0,0,0.448341263,8b06b5c1-942e-4398-bda2-737a9c82a4d7,78e1a8d3-a117-4098-98cd-0092491b2b6c,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,8b06b5c1-942e-4398-bda2-737a9c82a4d7,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN5,-4.86419,122.25579,exposed,fringing,fore reef,2021,4,2,,,,6,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,76.64,"{'piscivore': 9.3, 'planktivore': 40.79, 'invertivore-mobile': 8.04, 'invertivore-sessile': 2.67, 'herbivore-detritivore': 15.84}","{'Labridae': 3.25, 'Scaridae': 11.53, 'Siganidae': 6.98, 'Lutjanidae': 9.3, 'Caesioinidae': 40.79, 'Nemipteridae': 4.79}",,,Coral/Algae,Sheltered Reef Slope,0.02533,1.15685,0.76178,0.19686,-0.54123,-0.95564,1.899579479,28.7713623,5.272209167,979.837471,0,0,0.478506971,e3e8c36e-e052-4ded-83d7-a1171b9e5b9f,7b5f531a-8294-4410-98d3-f6fd8361605e,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,e3e8c36e-e052-4ded-83d7-a1171b9e5b9f,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN6,-4.93512,122.32075,exposed,fringing,fore reef,2021,4,2,rising,<1m - bad,"low, moderate",2,Managed Access,Pengelolaan Akses Area Perikanan (PAAP),2021,335453,government,full,"gear restriction,size limits,access restriction",3,3.11,"{'omnivore': 1.83, 'planktivore': 0.61, 'invertivore-mobile': 0.67}","{'Labridae': 0.32, 'Mullidae': 0.35, 'Pomacentridae': 2.44}",,,,,0.01205,0.96243,0.76178,0.193,-0.56383,-1.2334,1.53556991,76.35495758,7.52910614,3524.444908,0,0,0.510597726,569ae66e-68c4-4dd0-a80a-08fe9dded979,b7e93e0e-4fd1-4739-960c-db1a76aebfbe,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,8abc59e2-2758-45d5-a8b6-8d30cfd08deb,569ae66e-68c4-4dd0-a80a-08fe9dded979,public summary
SE Sulawesi Monitoring Biofisik 2021,Indonesia,MAGIN7,-4.88772,122.28965,exposed,fringing,fore reef,2021,4,2,,,,6,Reserve,Kawasan Larang Ambil (KLA),2021,18948,government,full,no take,3,25.89,"{'invertivore-mobile': 11.36, 'herbivore-detritivore': 14.53}","{'Mullidae': 2.6, 'Scaridae': 14.53, 'Nemipteridae': 8.76}",,,,,0.02533,1.15685,0.76178,0.19686,-0.54123,-0.95564,1.899579479,28.7713623,5.272209167,979.837471,0,0,0.478506971,2fc23733-dad0-43ad-8feb-140a8ab0da0c,1fb7ce6a-f22a-463f-8f32-e03a5a7cdce1,76fc53e6-8286-41e2-807a-96ab042fbf6a,,https://datamermaid.org/contact-project?project_id=76fc53e6-8286-41e2-807a-96ab042fbf6a,"[{'id': '6256aece-99b6-4d84-a2f7-c42e145b6ad4', 'name': 'Rare'}]",c570ff86-4992-4fa1-939a-3ce433f80dcb,ae36a323-d4e5-47d2-bb04-25e7ef3406c3,2fc23733-dad0-43ad-8feb-140a8ab0da0c,public summary
